x_m,y_m,z_m,lsf_m,inside_conductor
0.0,9.6e-06,5.96e-05,9.400000000000003e-06,0
0.0,9.6e-06,6.075e-05,8.250000000000002e-06,0
0.0,9.6e-06,6.19e-05,7.100000000000002e-06,0
0.0,9.6e-06,6.305e-05,5.950000000000001e-06,0
0.0,9.6e-06,6.42e-05,4.8e-06,0
0.0,9.6e-06,6.535e-05,4.599999999999999e-06,0
0.0,9.6e-06,6.65e-05,4.599999999999999e-06,0
0.0,9.6e-06,6.765e-05,4.599999999999999e-06,0
0.0,9.6e-06,6.88e-05,4.599999999999999e-06,0
0.0,9.6e-06,6.995e-05,4.599999999999999e-06,0
0.0,9.6e-06,7.11e-05,4.599999999999999e-06,0
0.0,9.6e-06,7.225e-05,4.599999999999999e-06,0
0.0,9.6e-06,7.34e-05,4.599999999999999e-06,0
0.0,9.6e-06,7.455e-05,4.599999999999999e-06,0
0.0,9.6e-06,7.57e-05,4.599999999999999e-06,0
0.0,9.6e-06,7.685e-05,4.599999999999999e-06,0
0.0,9.6e-06,7.8e-05,4.599999999999999e-06,0
0.0,9.6e-06,7.915e-05,4.599999999999999e-06,0
0.0,9.6e-06,8.03e-05,4.599999999999999e-06,0
0.0,9.6e-06,8.145e-05,4.599999999999999e-06,0
0.0,9.6e-06,8.26e-05,4.599999999999999e-06,0
0.0,9.6e-06,8.375e-05,4.599999999999999e-06,0
0.0,9.6e-06,8.49e-05,4.599999999999999e-06,0
0.0,9.6e-06,8.605e-05,4.599999999999999e-06,0
0.0,9.6e-06,8.72e-05,4.599999999999999e-06,0
0.0,9.6e-06,8.835e-05,4.599999999999999e-06,0
0.0,9.6e-06,8.950000000000001e-05,4.599999999999999e-06,0
0.0,9.6e-06,9.065000000000001e-05,4.599999999999999e-06,0
0.0,9.6e-06,9.180000000000001e-05,4.599999999999999e-06,0
0.0,9.6e-06,9.295000000000001e-05,4.599999999999999e-06,0
0.0,9.6e-06,9.410000000000001e-05,4.599999999999999e-06,0
0.0,9.6e-06,9.525000000000001e-05,4.599999999999999e-06,0
0.0,9.6e-06,9.640000000000001e-05,4.599999999999999e-06,0
0.0,9.6e-06,9.755e-05,4.599999999999999e-06,0
0.0,9.6e-06,9.87e-05,4.599999999999999e-06,0
0.0,9.6e-06,9.985e-05,4.599999999999999e-06,0
0.0,9.6e-06,0.000101,4.599999999999999e-06,0
0.0,9.6e-06,0.00010215,4.599999999999999e-06,0
0.0,9.6e-06,0.0001033,4.599999999999999e-06,0
0.0,9.6e-06,0.00010445,4.599999999999999e-06,0
0.0,9.6e-06,0.00010559999999999999,4.599999999999999e-06,0
0.0,9.6e-06,0.00010674999999999999,4.599999999999999e-06,0
0.0,9.6e-06,0.0001079,4.599999999999999e-06,0
0.0,9.6e-06,0.00010905,4.599999999999999e-06,0
0.0,9.6e-06,0.0001102,4.599999999999999e-06,0
0.0,9.6e-06,0.00011135,4.599999999999999e-06,0
0.0,9.6e-06,0.0001125,4.599999999999999e-06,0
0.0,9.6e-06,0.00011365,4.599999999999999e-06,0
0.0,9.6e-06,0.0001148,4.599999999999999e-06,0
0.0,9.6e-06,0.00011595,4.599999999999999e-06,0
0.0,9.6e-06,0.0001171,4.599999999999999e-06,0
0.0,9.6e-06,0.00011825,4.599999999999999e-06,0
0.0,9.6e-06,0.0001194,4.599999999999999e-06,0
0.0,9.6e-06,0.00012055,4.599999999999999e-06,0
0.0,9.6e-06,0.0001217,4.599999999999999e-06,0
0.0,9.6e-06,0.00012285,4.599999999999999e-06,0
0.0,9.6e-06,0.000124,4.599999999999999e-06,0
0.0,9.999999999999999e-06,5.5e-05,1.4e-05,0
0.0,9.999999999999999e-06,5.615e-05,1.2849999999999999e-05,0
0.0,9.999999999999999e-06,5.7300000000000004e-05,1.1699999999999998e-05,0
0.0,9.999999999999999e-06,5.8450000000000005e-05,1.0549999999999997e-05,0
0.0,9.999999999999999e-06,5.96e-05,9.400000000000003e-06,0
0.0,9.999999999999999e-06,6.075e-05,8.250000000000002e-06,0
0.0,9.999999999999999e-06,6.19e-05,7.100000000000002e-06,0
0.0,9.999999999999999e-06,6.305e-05,5.950000000000001e-06,0
0.0,9.999999999999999e-06,6.42e-05,4.999999999999999e-06,0
0.0,9.999999999999999e-06,6.535e-05,4.999999999999999e-06,0
0.0,9.999999999999999e-06,6.65e-05,4.999999999999999e-06,0
0.0,9.999999999999999e-06,6.765e-05,4.999999999999999e-06,0
0.0,9.999999999999999e-06,6.88e-05,4.999999999999999e-06,0
0.0,9.999999999999999e-06,6.995e-05,4.999999999999999e-06,0
0.0,9.999999999999999e-06,7.11e-05,4.999999999999999e-06,0
0.0,9.999999999999999e-06,7.225e-05,4.999999999999999e-06,0
0.0,9.999999999999999e-06,7.34e-05,4.999999999999999e-06,0
0.0,9.999999999999999e-06,7.455e-05,4.999999999999999e-06,0
0.0,9.999999999999999e-06,7.57e-05,4.999999999999999e-06,0
0.0,9.999999999999999e-06,7.685e-05,4.999999999999999e-06,0
0.0,9.999999999999999e-06,7.8e-05,4.999999999999999e-06,0
0.0,9.999999999999999e-06,7.915e-05,4.999999999999999e-06,0
0.0,9.999999999999999e-06,8.03e-05,4.999999999999999e-06,0
0.0,9.999999999999999e-06,8.145e-05,4.999999999999999e-06,0
0.0,9.999999999999999e-06,8.26e-05,4.999999999999999e-06,0
0.0,9.999999999999999e-06,8.375e-05,4.999999999999999e-06,0
0.0,9.999999999999999e-06,8.49e-05,4.999999999999999e-06,0
0.0,9.999999999999999e-06,8.605e-05,4.999999999999999e-06,0
0.0,9.999999999999999e-06,8.72e-05,4.999999999999999e-06,0
0.0,9.999999999999999e-06,8.835e-05,4.999999999999999e-06,0
0.0,9.999999999999999e-06,8.950000000000001e-05,4.999999999999999e-06,0
0.0,9.999999999999999e-06,9.065000000000001e-05,4.999999999999999e-06,0
0.0,9.999999999999999e-06,9.180000000000001e-05,4.999999999999999e-06,0
0.0,9.999999999999999e-06,9.295000000000001e-05,4.999999999999999e-06,0
0.0,9.999999999999999e-06,9.410000000000001e-05,4.999999999999999e-06,0
0.0,9.999999999999999e-06,9.525000000000001e-05,4.999999999999999e-06,0
0.0,9.999999999999999e-06,9.640000000000001e-05,4.999999999999999e-06,0
0.0,9.999999999999999e-06,9.755e-05,4.999999999999999e-06,0
0.0,9.999999999999999e-06,9.87e-05,4.999999999999999e-06,0
0.0,9.999999999999999e-06,9.985e-05,4.999999999999999e-06,0
0.0,9.999999999999999e-06,0.000101,4.999999999999999e-06,0
0.0,9.999999999999999e-06,0.00010215,4.999999999999999e-06,0
0.0,9.999999999999999e-06,0.0001033,4.999999999999999e-06,0
0.0,9.999999999999999e-06,0.00010445,4.999999999999999e-06,0
0.0,9.999999999999999e-06,0.00010559999999999999,4.999999999999999e-06,0
0.0,9.999999999999999e-06,0.00010674999999999999,4.999999999999999e-06,0
0.0,9.999999999999999e-06,0.0001079,4.999999999999999e-06,0
0.0,9.999999999999999e-06,0.00010905,4.999999999999999e-06,0
0.0,9.999999999999999e-06,0.0001102,4.999999999999999e-06,0
0.0,9.999999999999999e-06,0.00011135,4.999999999999999e-06,0
0.0,9.999999999999999e-06,0.0001125,4.999999999999999e-06,0
0.0,9.999999999999999e-06,0.00011365,4.999999999999999e-06,0
0.0,9.999999999999999e-06,0.0001148,4.999999999999999e-06,0
0.0,9.999999999999999e-06,0.00011595,4.999999999999999e-06,0
0.0,9.999999999999999e-06,0.0001171,4.999999999999999e-06,0
0.0,9.999999999999999e-06,0.00011825,4.999999999999999e-06,0
0.0,9.999999999999999e-06,0.0001194,4.999999999999999e-06,0
0.0,9.999999999999999e-06,0.00012055,4.999999999999999e-06,0
0.0,9.999999999999999e-06,0.0001217,4.999999999999999e-06,0
0.0,9.999999999999999e-06,0.00012285,4.999999999999999e-06,0
0.0,9.999999999999999e-06,0.000124,4.999999999999999e-06,0
0.0,1.0400000000000002e-05,5.5e-05,1.4e-05,0
0.0,1.0400000000000002e-05,5.615e-05,1.2849999999999999e-05,0
0.0,1.0400000000000002e-05,5.7300000000000004e-05,1.1699999999999998e-05,0
0.0,1.0400000000000002e-05,5.8450000000000005e-05,1.0549999999999997e-05,0
0.0,1.0400000000000002e-05,5.96e-05,9.400000000000003e-06,0
0.0,1.0400000000000002e-05,6.075e-05,8.250000000000002e-06,0
0.0,1.0400000000000002e-05,6.19e-05,7.100000000000002e-06,0
0.0,1.0400000000000002e-05,6.305e-05,5.950000000000001e-06,0
0.0,1.0400000000000002e-05,6.42e-05,5.400000000000002e-06,0
0.0,1.0400000000000002e-05,6.535e-05,5.400000000000002e-06,0
0.0,1.0400000000000002e-05,6.65e-05,5.400000000000002e-06,0
0.0,1.0400000000000002e-05,6.765e-05,5.400000000000002e-06,0
0.0,1.0400000000000002e-05,6.88e-05,5.400000000000002e-06,0
0.0,1.0400000000000002e-05,6.995e-05,5.400000000000002e-06,0
0.0,1.0400000000000002e-05,7.11e-05,5.400000000000002e-06,0
0.0,1.0400000000000002e-05,7.225e-05,5.400000000000002e-06,0
0.0,1.0400000000000002e-05,7.34e-05,5.400000000000002e-06,0
0.0,1.0400000000000002e-05,7.455e-05,5.400000000000002e-06,0
0.0,1.0400000000000002e-05,7.57e-05,5.400000000000002e-06,0
0.0,1.0400000000000002e-05,7.685e-05,5.400000000000002e-06,0
0.0,1.0400000000000002e-05,7.8e-05,5.400000000000002e-06,0
0.0,1.0400000000000002e-05,7.915e-05,5.400000000000002e-06,0
0.0,1.0400000000000002e-05,8.03e-05,5.400000000000002e-06,0
0.0,1.0400000000000002e-05,8.145e-05,5.400000000000002e-06,0
0.0,1.0400000000000002e-05,8.26e-05,5.400000000000002e-06,0
0.0,1.0400000000000002e-05,8.375e-05,5.400000000000002e-06,0
0.0,1.0400000000000002e-05,8.49e-05,5.400000000000002e-06,0
0.0,1.0400000000000002e-05,8.605e-05,5.400000000000002e-06,0
0.0,1.0400000000000002e-05,8.72e-05,5.400000000000002e-06,0
0.0,1.0400000000000002e-05,8.835e-05,5.400000000000002e-06,0
0.0,1.0400000000000002e-05,8.950000000000001e-05,5.400000000000002e-06,0
0.0,1.0400000000000002e-05,9.065000000000001e-05,5.400000000000002e-06,0
0.0,1.0400000000000002e-05,9.180000000000001e-05,5.400000000000002e-06,0
0.0,1.0400000000000002e-05,9.295000000000001e-05,5.400000000000002e-06,0
0.0,1.0400000000000002e-05,9.410000000000001e-05,5.400000000000002e-06,0
0.0,1.0400000000000002e-05,9.525000000000001e-05,5.400000000000002e-06,0
0.0,1.0400000000000002e-05,9.640000000000001e-05,5.400000000000002e-06,0
0.0,1.0400000000000002e-05,9.755e-05,5.400000000000002e-06,0
0.0,1.0400000000000002e-05,9.87e-05,5.400000000000002e-06,0
0.0,1.0400000000000002e-05,9.985e-05,5.400000000000002e-06,0
0.0,1.0400000000000002e-05,0.000101,5.400000000000002e-06,0
0.0,1.0400000000000002e-05,0.00010215,5.400000000000002e-06,0
0.0,1.0400000000000002e-05,0.0001033,5.400000000000002e-06,0
0.0,1.0400000000000002e-05,0.00010445,5.400000000000002e-06,0
0.0,1.0400000000000002e-05,0.00010559999999999999,5.400000000000002e-06,0
0.0,1.0400000000000002e-05,0.00010674999999999999,5.400000000000002e-06,0
0.0,1.0400000000000002e-05,0.0001079,5.400000000000002e-06,0
0.0,1.0400000000000002e-05,0.00010905,5.400000000000002e-06,0
0.0,1.0400000000000002e-05,0.0001102,5.400000000000002e-06,0
0.0,1.0400000000000002e-05,0.00011135,5.400000000000002e-06,0
0.0,1.0400000000000002e-05,0.0001125,5.400000000000002e-06,0
0.0,1.0400000000000002e-05,0.00011365,5.400000000000002e-06,0
0.0,1.0400000000000002e-05,0.0001148,5.400000000000002e-06,0
0.0,1.0400000000000002e-05,0.00011595,5.400000000000002e-06,0
0.0,1.0400000000000002e-05,0.0001171,5.400000000000002e-06,0
0.0,1.0400000000000002e-05,0.00011825,5.400000000000002e-06,0
0.0,1.0400000000000002e-05,0.0001194,5.400000000000002e-06,0
0.0,1.0400000000000002e-05,0.00012055,5.400000000000002e-06,0
0.0,1.0400000000000002e-05,0.0001217,5.400000000000002e-06,0
0.0,1.0400000000000002e-05,0.00012285,5.400000000000002e-06,0
0.0,1.0400000000000002e-05,0.000124,5.400000000000002e-06,0
0.0,1.0800000000000002e-05,5.5e-05,1.4e-05,0
0.0,1.0800000000000002e-05,5.615e-05,1.2849999999999999e-05,0
0.0,1.0800000000000002e-05,5.7300000000000004e-05,1.1699999999999998e-05,0
0.0,1.0800000000000002e-05,5.8450000000000005e-05,1.0549999999999997e-05,0
0.0,1.0800000000000002e-05,5.96e-05,9.400000000000003e-06,0
0.0,1.0800000000000002e-05,6.075e-05,8.250000000000002e-06,0
0.0,1.0800000000000002e-05,6.19e-05,7.100000000000002e-06,0
0.0,1.0800000000000002e-05,6.305e-05,5.950000000000001e-06,0
0.0,1.0800000000000002e-05,6.42e-05,5.800000000000001e-06,0
0.0,1.0800000000000002e-05,6.535e-05,5.800000000000001e-06,0
0.0,1.0800000000000002e-05,6.65e-05,5.800000000000001e-06,0
0.0,1.0800000000000002e-05,6.765e-05,5.800000000000001e-06,0
0.0,1.0800000000000002e-05,6.88e-05,5.800000000000001e-06,0
0.0,1.0800000000000002e-05,6.995e-05,5.800000000000001e-06,0
0.0,1.0800000000000002e-05,7.11e-05,5.800000000000001e-06,0
0.0,1.0800000000000002e-05,7.225e-05,5.800000000000001e-06,0
0.0,1.0800000000000002e-05,7.34e-05,5.800000000000001e-06,0
0.0,1.0800000000000002e-05,7.455e-05,5.800000000000001e-06,0
0.0,1.0800000000000002e-05,7.57e-05,5.800000000000001e-06,0
0.0,1.0800000000000002e-05,7.685e-05,5.800000000000001e-06,0
0.0,1.0800000000000002e-05,7.8e-05,5.800000000000001e-06,0
0.0,1.0800000000000002e-05,7.915e-05,5.800000000000001e-06,0
0.0,1.0800000000000002e-05,8.03e-05,5.800000000000001e-06,0
0.0,1.0800000000000002e-05,8.145e-05,5.800000000000001e-06,0
0.0,1.0800000000000002e-05,8.26e-05,5.800000000000001e-06,0
0.0,1.0800000000000002e-05,8.375e-05,5.800000000000001e-06,0
0.0,1.0800000000000002e-05,8.49e-05,5.800000000000001e-06,0
0.0,1.0800000000000002e-05,8.605e-05,5.800000000000001e-06,0
0.0,1.0800000000000002e-05,8.72e-05,5.800000000000001e-06,0
0.0,1.0800000000000002e-05,8.835e-05,5.800000000000001e-06,0
0.0,1.0800000000000002e-05,8.950000000000001e-05,5.800000000000001e-06,0
0.0,1.0800000000000002e-05,9.065000000000001e-05,5.800000000000001e-06,0
0.0,1.0800000000000002e-05,9.180000000000001e-05,5.800000000000001e-06,0
0.0,1.0800000000000002e-05,9.295000000000001e-05,5.800000000000001e-06,0
0.0,1.0800000000000002e-05,9.410000000000001e-05,5.800000000000001e-06,0
0.0,1.0800000000000002e-05,9.525000000000001e-05,5.800000000000001e-06,0
0.0,1.0800000000000002e-05,9.640000000000001e-05,5.800000000000001e-06,0
0.0,1.0800000000000002e-05,9.755e-05,5.800000000000001e-06,0
0.0,1.0800000000000002e-05,9.87e-05,5.800000000000001e-06,0
0.0,1.0800000000000002e-05,9.985e-05,5.800000000000001e-06,0
0.0,1.0800000000000002e-05,0.000101,5.800000000000001e-06,0
0.0,1.0800000000000002e-05,0.00010215,5.800000000000001e-06,0
0.0,1.0800000000000002e-05,0.0001033,5.800000000000001e-06,0
0.0,1.0800000000000002e-05,0.00010445,5.800000000000001e-06,0
0.0,1.0800000000000002e-05,0.00010559999999999999,5.800000000000001e-06,0
0.0,1.0800000000000002e-05,0.00010674999999999999,5.800000000000001e-06,0
0.0,1.0800000000000002e-05,0.0001079,5.800000000000001e-06,0
0.0,1.0800000000000002e-05,0.00010905,5.800000000000001e-06,0
0.0,1.0800000000000002e-05,0.0001102,5.800000000000001e-06,0
0.0,1.0800000000000002e-05,0.00011135,5.800000000000001e-06,0
0.0,1.0800000000000002e-05,0.0001125,5.800000000000001e-06,0
0.0,1.0800000000000002e-05,0.00011365,5.800000000000001e-06,0
0.0,1.0800000000000002e-05,0.0001148,5.800000000000001e-06,0
0.0,1.0800000000000002e-05,0.00011595,5.800000000000001e-06,0
0.0,1.0800000000000002e-05,0.0001171,5.800000000000001e-06,0
0.0,1.0800000000000002e-05,0.00011825,5.800000000000001e-06,0
0.0,1.0800000000000002e-05,0.0001194,5.800000000000001e-06,0
0.0,1.0800000000000002e-05,0.00012055,5.800000000000001e-06,0
0.0,1.0800000000000002e-05,0.0001217,5.800000000000001e-06,0
0.0,1.0800000000000002e-05,0.00012285,5.800000000000001e-06,0
0.0,1.0800000000000002e-05,0.000124,5.800000000000001e-06,0
0.0,1.1200000000000001e-05,5.5e-05,1.4e-05,0
0.0,1.1200000000000001e-05,5.615e-05,1.2849999999999999e-05,0
0.0,1.1200000000000001e-05,5.7300000000000004e-05,1.1699999999999998e-05,0
0.0,1.1200000000000001e-05,5.8450000000000005e-05,1.0549999999999997e-05,0
0.0,1.1200000000000001e-05,5.96e-05,9.400000000000003e-06,0
0.0,1.1200000000000001e-05,6.075e-05,8.250000000000002e-06,0
0.0,1.1200000000000001e-05,6.19e-05,7.100000000000002e-06,0
0.0,1.1200000000000001e-05,6.305e-05,6.200000000000001e-06,0
0.0,1.1200000000000001e-05,6.42e-05,6.200000000000001e-06,0
0.0,1.1200000000000001e-05,6.535e-05,6.200000000000001e-06,0
0.0,1.1200000000000001e-05,6.65e-05,6.200000000000001e-06,0
0.0,1.1200000000000001e-05,6.765e-05,6.200000000000001e-06,0
0.0,1.1200000000000001e-05,6.88e-05,6.200000000000001e-06,0
0.0,1.1200000000000001e-05,6.995e-05,6.200000000000001e-06,0
0.0,1.1200000000000001e-05,7.11e-05,6.200000000000001e-06,0
0.0,1.1200000000000001e-05,7.225e-05,6.200000000000001e-06,0
0.0,1.1200000000000001e-05,7.34e-05,6.200000000000001e-06,0
0.0,1.1200000000000001e-05,7.455e-05,6.200000000000001e-06,0
0.0,1.1200000000000001e-05,7.57e-05,6.200000000000001e-06,0
0.0,1.1200000000000001e-05,7.685e-05,6.200000000000001e-06,0
0.0,1.1200000000000001e-05,7.8e-05,6.200000000000001e-06,0
0.0,1.1200000000000001e-05,7.915e-05,6.200000000000001e-06,0
0.0,1.1200000000000001e-05,8.03e-05,6.200000000000001e-06,0
0.0,1.1200000000000001e-05,8.145e-05,6.200000000000001e-06,0
0.0,1.1200000000000001e-05,8.26e-05,6.200000000000001e-06,0
0.0,1.1200000000000001e-05,8.375e-05,6.200000000000001e-06,0
0.0,1.1200000000000001e-05,8.49e-05,6.200000000000001e-06,0
0.0,1.1200000000000001e-05,8.605e-05,6.200000000000001e-06,0
0.0,1.1200000000000001e-05,8.72e-05,6.200000000000001e-06,0
0.0,1.1200000000000001e-05,8.835e-05,6.200000000000001e-06,0
0.0,1.1200000000000001e-05,8.950000000000001e-05,6.200000000000001e-06,0
0.0,1.1200000000000001e-05,9.065000000000001e-05,6.200000000000001e-06,0
0.0,1.1200000000000001e-05,9.180000000000001e-05,6.200000000000001e-06,0
0.0,1.1200000000000001e-05,9.295000000000001e-05,6.200000000000001e-06,0
0.0,1.1200000000000001e-05,9.410000000000001e-05,6.200000000000001e-06,0
0.0,1.1200000000000001e-05,9.525000000000001e-05,6.200000000000001e-06,0
0.0,1.1200000000000001e-05,9.640000000000001e-05,6.200000000000001e-06,0
0.0,1.1200000000000001e-05,9.755e-05,6.200000000000001e-06,0
0.0,1.1200000000000001e-05,9.87e-05,6.200000000000001e-06,0
0.0,1.1200000000000001e-05,9.985e-05,6.200000000000001e-06,0
0.0,1.1200000000000001e-05,0.000101,6.200000000000001e-06,0
0.0,1.1200000000000001e-05,0.00010215,6.200000000000001e-06,0
0.0,1.1200000000000001e-05,0.0001033,6.200000000000001e-06,0
0.0,1.1200000000000001e-05,0.00010445,6.200000000000001e-06,0
0.0,1.1200000000000001e-05,0.00010559999999999999,6.200000000000001e-06,0
0.0,1.1200000000000001e-05,0.00010674999999999999,6.200000000000001e-06,0
0.0,1.1200000000000001e-05,0.0001079,6.200000000000001e-06,0
0.0,1.1200000000000001e-05,0.00010905,6.200000000000001e-06,0
0.0,1.1200000000000001e-05,0.0001102,6.200000000000001e-06,0
0.0,1.1200000000000001e-05,0.00011135,6.200000000000001e-06,0
0.0,1.1200000000000001e-05,0.0001125,6.200000000000001e-06,0
0.0,1.1200000000000001e-05,0.00011365,6.200000000000001e-06,0
0.0,1.1200000000000001e-05,0.0001148,6.200000000000001e-06,0
0.0,1.1200000000000001e-05,0.00011595,6.200000000000001e-06,0
0.0,1.1200000000000001e-05,0.0001171,6.200000000000001e-06,0
0.0,1.1200000000000001e-05,0.00011825,6.200000000000001e-06,0
0.0,1.1200000000000001e-05,0.0001194,6.200000000000001e-06,0
0.0,1.1200000000000001e-05,0.00012055,6.200000000000001e-06,0
0.0,1.1200000000000001e-05,0.0001217,6.200000000000001e-06,0
0.0,1.1200000000000001e-05,0.00012285,6.200000000000001e-06,0
0.0,1.1200000000000001e-05,0.000124,6.200000000000001e-06,0
0.0,1.1599999999999997e-05,5.5e-05,1.4e-05,0
0.0,1.1599999999999997e-05,5.615e-05,1.2849999999999999e-05,0
0.0,1.1599999999999997e-05,5.7300000000000004e-05,1.1699999999999998e-05,0
0.0,1.1599999999999997e-05,5.8450000000000005e-05,1.0549999999999997e-05,0
0.0,1.1599999999999997e-05,5.96e-05,9.400000000000003e-06,0
0.0,1.1599999999999997e-05,6.075e-05,8.250000000000002e-06,0
0.0,1.1599999999999997e-05,6.19e-05,7.100000000000002e-06,0
0.0,1.1599999999999997e-05,6.305e-05,6.599999999999997e-06,0
0.0,1.1599999999999997e-05,6.42e-05,6.599999999999997e-06,0
0.0,1.1599999999999997e-05,6.535e-05,6.599999999999997e-06,0
0.0,1.1599999999999997e-05,6.65e-05,6.599999999999997e-06,0
0.0,1.1599999999999997e-05,6.765e-05,6.599999999999997e-06,0
0.0,1.1599999999999997e-05,6.88e-05,6.599999999999997e-06,0
0.0,1.1599999999999997e-05,6.995e-05,6.599999999999997e-06,0
0.0,1.1599999999999997e-05,7.11e-05,6.599999999999997e-06,0
0.0,1.1599999999999997e-05,7.225e-05,6.599999999999997e-06,0
0.0,1.1599999999999997e-05,7.34e-05,6.599999999999997e-06,0
0.0,1.1599999999999997e-05,7.455e-05,6.599999999999997e-06,0
0.0,1.1599999999999997e-05,7.57e-05,6.599999999999997e-06,0
0.0,1.1599999999999997e-05,7.685e-05,6.599999999999997e-06,0
0.0,1.1599999999999997e-05,7.8e-05,6.599999999999997e-06,0
0.0,1.1599999999999997e-05,7.915e-05,6.599999999999997e-06,0
0.0,1.1599999999999997e-05,8.03e-05,6.599999999999997e-06,0
0.0,1.1599999999999997e-05,8.145e-05,6.599999999999997e-06,0
0.0,1.1599999999999997e-05,8.26e-05,6.599999999999997e-06,0
0.0,1.1599999999999997e-05,8.375e-05,6.599999999999997e-06,0
0.0,1.1599999999999997e-05,8.49e-05,6.599999999999997e-06,0
0.0,1.1599999999999997e-05,8.605e-05,6.599999999999997e-06,0
0.0,1.1599999999999997e-05,8.72e-05,6.599999999999997e-06,0
0.0,1.1599999999999997e-05,8.835e-05,6.599999999999997e-06,0
0.0,1.1599999999999997e-05,8.950000000000001e-05,6.599999999999997e-06,0
0.0,1.1599999999999997e-05,9.065000000000001e-05,6.599999999999997e-06,0
0.0,1.1599999999999997e-05,9.180000000000001e-05,6.599999999999997e-06,0
0.0,1.1599999999999997e-05,9.295000000000001e-05,6.599999999999997e-06,0
0.0,1.1599999999999997e-05,9.410000000000001e-05,6.599999999999997e-06,0
0.0,1.1599999999999997e-05,9.525000000000001e-05,6.599999999999997e-06,0
0.0,1.1599999999999997e-05,9.640000000000001e-05,6.599999999999997e-06,0
0.0,1.1599999999999997e-05,9.755e-05,6.599999999999997e-06,0
0.0,1.1599999999999997e-05,9.87e-05,6.599999999999997e-06,0
0.0,1.1599999999999997e-05,9.985e-05,6.599999999999997e-06,0
0.0,1.1599999999999997e-05,0.000101,6.599999999999997e-06,0
0.0,1.1599999999999997e-05,0.00010215,6.599999999999997e-06,0
0.0,1.1599999999999997e-05,0.0001033,6.599999999999997e-06,0
